Datetime,Event ID,Label,Station,Sensor Type,Acoustic t1,Acoustic t2,Energy,Duration,Magnitude
2025-02-27 23:51:33.348000+00:00,165578,Acoustic,VPVF,acoustic,2025-02-27 23:51:33.348000+00:00,2025-02-27 23:51:40.686000+00:00,128.539,7.338,1.4130533943158785
2025-02-27 23:57:36.235000+00:00,165579,Acoustic,VPVF,acoustic,2025-02-27 23:57:36.235000+00:00,2025-02-27 23:57:42.356000+00:00,42.45,6.121,1.090678055368581
2025-02-28 00:08:09.965000+00:00,165582,Acoustic,VPVF,acoustic,2025-02-28 00:08:09.965000+00:00,2025-02-28 00:08:20.050000+00:00,40.844,10.085,1.0794559392385212
2025-02-28 00:09:18.757000+00:00,165583,Acoustic,VPVF,acoustic,2025-02-28 00:09:18.757000+00:00,2025-02-28 00:09:26.720000+00:00,27.773,7.963,0.9672272720851932
2025-02-28 00:21:10.061000+00:00,165584,Acoustic,VPVF,acoustic,2025-02-28 00:21:10.061000+00:00,2025-02-28 00:21:19.451000+00:00,1128.972,9.39,2.0452977245569453
2025-02-28 00:23:23.922000+00:00,165585,Acoustic,VPVF,acoustic,2025-02-28 00:23:23.922000+00:00,2025-02-28 00:23:32.060000+00:00,152.187,8.138,1.4621929625549723
2025-02-28 00:30:18.070000+00:00,165586,Acoustic,VPVF,acoustic,2025-02-28 00:30:18.070000+00:00,2025-02-28 00:30:27.494000+00:00,290.515,9.424,1.6503229358643554
2025-02-28 00:33:45.826000+00:00,165587,Acoustic,VPVF,acoustic,2025-02-28 00:33:45.826000+00:00,2025-02-28 00:33:53.303000+00:00,34.284,7.477,1.0285112959083464
2025-02-28 00:39:44.278000+00:00,165588,Acoustic,VPVF,acoustic,2025-02-28 00:39:44.278000+00:00,2025-02-28 00:39:54.224000+00:00,817.196,9.946,1.9512585755651684
2025-02-28 00:40:09.209000+00:00,165589,Acoustic,VPVF,acoustic,2025-02-28 00:40:09.209000+00:00,2025-02-28 00:40:14.530000+00:00,36.027,5.321,1.0429408266947682
2025-02-28 00:42:49.070000+00:00,165590,Acoustic,VPVF,acoustic,2025-02-28 00:42:49.070000+00:00,2025-02-28 00:42:57.764000+00:00,11.96,8.694,0.7220798903671027
2025-02-28 00:43:31.348000+00:00,165591,Acoustic,VPVF,acoustic,2025-02-28 00:43:31.348000+00:00,2025-02-28 00:43:37.469000+00:00,7.065,6.121,0.5689051513436669
2025-02-28 00:44:30.722000+00:00,165592,Acoustic,VPVF,acoustic,2025-02-28 00:44:30.722000+00:00,2025-02-28 00:44:38.512000+00:00,16.551,7.79,0.8166122399138597
2025-02-28 00:50:44.313000+00:00,165593,Acoustic,VPVF,acoustic,2025-02-28 00:50:44.313000+00:00,2025-02-28 00:50:52.242000+00:00,40.563,7.929,1.0774471452319028
2025-02-28 00:53:24.409000+00:00,165595,Acoustic,VPVF,acoustic,2025-02-28 00:53:24.409000+00:00,2025-02-28 00:53:32.477000+00:00,323.369,8.068,1.6814979170223112
2025-02-28 00:54:25.792000+00:00,165596,Acoustic,VPVF,acoustic,2025-02-28 00:54:25.792000+00:00,2025-02-28 00:54:33.616000+00:00,419.537,7.824,1.7572560797961077
2025-02-28 01:00:50.992000+00:00,165597,Acoustic,VPVF,acoustic,2025-02-28 01:00:50.992000+00:00,2025-02-28 01:00:58.677000+00:00,70.82,7.685,1.239604468022802
2025-02-28 01:10:44.583000+00:00,165598,Acoustic,VPVF,acoustic,2025-02-28 01:10:44.583000+00:00,2025-02-28 01:10:52.686000+00:00,16.594,8.103,0.8173672274560625
2025-02-28 01:17:15.174000+00:00,165599,Acoustic,VPVF,acoustic,2025-02-28 01:17:15.174000+00:00,2025-02-28 01:17:20.808000+00:00,68.902,5.634,1.231615324921354
2025-02-28 01:17:47.270000+00:00,165600,Acoustic,VPVF,acoustic,2025-02-28 01:17:47.270000+00:00,2025-02-28 01:17:53.634000+00:00,238.558,6.364,1.5929879700352076
2025-02-28 01:18:14+00:00,165601,Acoustic,VPVF,acoustic,2025-02-28 01:18:14+00:00,2025-02-28 01:18:20.225000+00:00,78.199,6.225,1.26844480358893
2025-02-28 01:25:09.548000+00:00,165602,Acoustic,VPVF,acoustic,2025-02-28 01:25:09.548000+00:00,2025-02-28 01:25:18.173000+00:00,38.743,8.625,1.0640894751942953
2025-02-28 01:26:05.061000+00:00,165603,Acoustic,VPVF,acoustic,2025-02-28 01:26:05.061000+00:00,2025-02-28 01:26:12.851000+00:00,123.681,7.79,1.4018430019577757
2025-02-28 01:32:53.505000+00:00,165604,Acoustic,VPVF,acoustic,2025-02-28 01:32:53.505000+00:00,2025-02-28 01:33:02.894000+00:00,606.214,9.389,1.8643593944136667
2025-02-28 01:35:24.470000+00:00,165605,Acoustic,VPVF,acoustic,2025-02-28 01:35:24.470000+00:00,2025-02-28 01:35:30.591000+00:00,115.475,6.121,1.3818669405154516
2025-02-28 01:39:07.904000+00:00,165606,Acoustic,VPVF,acoustic,2025-02-28 01:39:07.904000+00:00,2025-02-28 01:39:16.216000+00:00,306.109,8.312,1.6655369860645413
2025-02-28 01:42:26.583000+00:00,165607,Acoustic,VPVF,acoustic,2025-02-28 01:42:26.583000+00:00,2025-02-28 01:42:32.947000+00:00,18.582,6.364,0.8502919453460884
2025-02-28 01:45:18.409000+00:00,165608,Acoustic,VPVF,acoustic,2025-02-28 01:45:18.409000+00:00,2025-02-28 01:45:25.016000+00:00,31.273,6.607,1.0017635950486072
2025-02-28 01:59:44.957000+00:00,165609,Acoustic,VPVF,acoustic,2025-02-28 01:59:44.957000+00:00,2025-02-28 01:59:52.816000+00:00,77.433,7.859,1.2655804773085075
2025-02-28 02:05:45.957000+00:00,165610,Acoustic,VPVF,acoustic,2025-02-28 02:05:45.957000+00:00,2025-02-28 02:05:52.495000+00:00,112.378,6.538,1.3739564700988574
2025-02-28 02:06:55.783000+00:00,165611,Acoustic,VPVF,acoustic,2025-02-28 02:06:55.783000+00:00,2025-02-28 02:07:01.695000+00:00,76.281,5.912,1.261218973100506
2025-02-28 02:12:08.270000+00:00,165612,Acoustic,VPVF,acoustic,2025-02-28 02:12:08.270000+00:00,2025-02-28 02:12:15.886000+00:00,550.339,7.616,1.8362222945406044
2025-02-28 02:15:02.313000+00:00,165613,Acoustic,VPVF,acoustic,2025-02-28 02:15:02.313000+00:00,2025-02-28 02:15:11.494000+00:00,295.423,9.181,1.6551976837183957
2025-02-28 02:21:32.096000+00:00,165614,Acoustic,VPVF,acoustic,2025-02-28 02:21:32.096000+00:00,2025-02-28 02:21:38.738000+00:00,74.801,6.642,1.2555179606140805
2025-02-28 02:25:41.070000+00:00,165615,Acoustic,VPVF,acoustic,2025-02-28 02:25:41.070000+00:00,2025-02-28 02:25:48.825000+00:00,308.531,7.755,1.6678302005487715
2025-02-28 02:29:24+00:00,165616,Acoustic,VPVF,acoustic,2025-02-28 02:29:24+00:00,2025-02-28 02:29:32.277000+00:00,57.661,8.277,1.1797910538837924
2025-02-28 02:31:11.479000+00:00,165617,Acoustic,VPVF,acoustic,2025-02-28 02:31:11.479000+00:00,2025-02-28 02:31:17.356000+00:00,18.547,5.877,0.8497433602176327
2025-02-28 02:34:34.409000+00:00,165618,Acoustic,VPVF,acoustic,2025-02-28 02:34:34.409000+00:00,2025-02-28 02:34:39.069000+00:00,9.633,4.66,0.6591202453917305
2025-02-28 02:39:15.861000+00:00,165619,Acoustic,VPVF,acoustic,2025-02-28 02:39:15.861000+00:00,2025-02-28 02:39:28.067000+00:00,900.532,12.206,1.9795144304256516
2025-02-28 02:41:30.131000+00:00,165620,Acoustic,VPVF,acoustic,2025-02-28 02:41:30.131000+00:00,2025-02-28 02:41:37.329000+00:00,110.61,7.198,1.369342242858272
2025-02-28 02:42:47.200000+00:00,165621,Acoustic,VPVF,acoustic,2025-02-28 02:42:47.200000+00:00,2025-02-28 02:42:56.346000+00:00,431.729,9.146,1.7655915187159097
2025-02-28 02:45:59.992000+00:00,165622,Acoustic,VPVF,acoustic,2025-02-28 02:45:59.992000+00:00,2025-02-28 02:46:07.225000+00:00,44.935,7.233,1.107231779837862
2025-02-28 02:48:15.479000+00:00,165623,Acoustic,VPVF,acoustic,2025-02-28 02:48:15.479000+00:00,2025-02-28 02:48:22.225000+00:00,31.316,6.746,1.0021634105430928
2025-02-28 02:52:45.548000+00:00,165624,Acoustic,VPVF,acoustic,2025-02-28 02:52:45.548000+00:00,2025-02-28 02:52:55.598000+00:00,298.6,10.05,1.6583101682706345
2025-02-28 02:55:23.313000+00:00,165625,Acoustic,VPVF,acoustic,2025-02-28 02:55:23.313000+00:00,2025-02-28 02:55:36.250000+00:00,178.589,12.937,1.5087426526638386
2025-02-28 02:59:35.209000+00:00,165626,Acoustic,VPVF,acoustic,2025-02-28 02:59:35.209000+00:00,2025-02-28 02:59:44.633000+00:00,658.176,9.424,1.888289168109656
2025-02-28 03:03:03.826000+00:00,165627,Acoustic,VPVF,acoustic,2025-02-28 03:03:03.826000+00:00,2025-02-28 03:03:13.355000+00:00,131.89,9.529,1.4205419517322395
2025-02-28 03:05:29.444000+00:00,165628,Acoustic,VPVF,acoustic,2025-02-28 03:05:29.444000+00:00,2025-02-28 03:05:38.625000+00:00,421.536,9.181,1.7586392289964508
2025-02-28 03:06:51.487000+00:00,165629,Acoustic,VPVF,acoustic,2025-02-28 03:06:51.487000+00:00,2025-02-28 03:06:59.590000+00:00,450.137,8.103,1.7777409571707143
2025-02-28 03:10:33+00:00,165630,Acoustic,VPVF,acoustic,2025-02-28 03:10:33+00:00,2025-02-28 03:10:42.564000+00:00,585.936,9.564,1.8544596219055185
2025-02-28 03:12:48.792000+00:00,165631,Acoustic,VPVF,acoustic,2025-02-28 03:12:48.792000+00:00,2025-02-28 03:12:58.112000+00:00,55.982,9.32,1.1711924346407985
2025-02-28 03:15:09.035000+00:00,165632,Acoustic,VPVF,acoustic,2025-02-28 03:15:09.035000+00:00,2025-02-28 03:15:16.407000+00:00,65.531,7.372,1.2170193528645472
2025-02-28 03:19:25.479000+00:00,165633,Acoustic,VPVF,acoustic,2025-02-28 03:19:25.479000+00:00,2025-02-28 03:19:31.495000+00:00,67.507,6.016,1.2256637016562453
2025-02-28 03:20:54.896000+00:00,165634,Acoustic,VPVF,acoustic,2025-02-28 03:20:54.896000+00:00,2025-02-28 03:21:07.415000+00:00,197.696,12.519,1.5383185811311766
2025-02-28 03:23:07.652000+00:00,165635,Acoustic,VPVF,acoustic,2025-02-28 03:23:07.652000+00:00,2025-02-28 03:23:17.181000+00:00,120.427,9.529,1.394084991307395
2025-02-28 03:25:32.270000+00:00,165636,Acoustic,VPVF,acoustic,2025-02-28 03:25:32.270000+00:00,2025-02-28 03:25:39.016000+00:00,9.757,6.746,0.6628419243432675
2025-02-28 03:27:49.061000+00:00,165637,Acoustic,VPVF,acoustic,2025-02-28 03:27:49.061000+00:00,2025-02-28 03:27:57.651000+00:00,29.212,8.59,0.9819260656195063
2025-02-28 03:28:55.096000+00:00,165638,Acoustic,VPVF,acoustic,2025-02-28 03:28:55.096000+00:00,2025-02-28 03:29:03.025000+00:00,146.785,7.929,1.4516767237062886
2025-02-28 03:31:05.113000+00:00,165639,Acoustic,VPVF,acoustic,2025-02-28 03:31:05.113000+00:00,2025-02-28 03:31:13.042000+00:00,960.39,7.929,1.9982399116609944
2025-02-28 03:32:43.850000+00:00,165644,Acoustic,VPVF,acoustic,2025-02-28 03:32:43.850000+00:00,2025-02-28 03:32:51.219000+00:00,47.058,7.369,1.120664421813802
2025-02-28 03:33:21.850000+00:00,165645,Acoustic,VPVF,acoustic,2025-02-28 03:33:21.850000+00:00,2025-02-28 03:33:35.294000+00:00,253.328,13.444,1.6104677402635177
2025-02-28 03:36:49.063000+00:00,165646,Acoustic,VPVF,acoustic,2025-02-28 03:36:49.063000+00:00,2025-02-28 03:36:57.725000+00:00,24.589,8.662,0.9317963808584536
2025-02-28 03:39:09.794000+00:00,165647,Acoustic,VPVF,acoustic,2025-02-28 03:39:09.794000+00:00,2025-02-28 03:39:19.919000+00:00,69.628,10.125,1.2346652268333616
2025-02-28 03:41:02.131000+00:00,165648,Acoustic,VPVF,acoustic,2025-02-28 03:41:02.131000+00:00,2025-02-28 03:41:10.850000+00:00,26.863,8.719,0.9575335230945696
2025-02-28 03:43:32.850000+00:00,165649,Acoustic,VPVF,acoustic,2025-02-28 03:43:32.850000+00:00,2025-02-28 03:43:44.044000+00:00,8.548,11.194,0.6243492240396613
2025-02-28 03:47:10.906000+00:00,165650,Acoustic,VPVF,acoustic,2025-02-28 03:47:10.906000+00:00,2025-02-28 03:47:18.444000+00:00,7.855,7.538,0.5997479468819148
2025-02-28 03:47:56.175000+00:00,165651,Acoustic,VPVF,acoustic,2025-02-28 03:47:56.175000+00:00,2025-02-28 03:48:04.163000+00:00,23.072,7.988,0.9132671128363544
2025-02-28 03:51:43.400000+00:00,165652,Acoustic,VPVF,acoustic,2025-02-28 03:51:43.400000+00:00,2025-02-28 03:51:54.369000+00:00,483.707,10.969,1.798670189479316
2025-02-28 03:55:39.456000+00:00,165653,Acoustic,VPVF,acoustic,2025-02-28 03:55:39.456000+00:00,2025-02-28 03:55:48.681000+00:00,130.507,9.225,1.417474650381123
2025-02-28 03:56:08.513000+00:00,165654,Acoustic,VPVF,acoustic,2025-02-28 03:56:08.513000+00:00,2025-02-28 03:56:15.375000+00:00,16.53,6.862,0.81624281189287
2025-02-28 03:58:21.725000+00:00,165655,Acoustic,VPVF,acoustic,2025-02-28 03:58:21.725000+00:00,2025-02-28 03:58:31.119000+00:00,344.605,9.394,1.7000054549118009
2025-02-28 03:59:58.569000+00:00,165656,Acoustic,VPVF,acoustic,2025-02-28 03:59:58.569000+00:00,2025-02-28 04:00:07.063000+00:00,118.879,8.494,1.390320445933117
2025-02-28 04:01:28.131000+00:00,165657,Acoustic,VPVF,acoustic,2025-02-28 04:01:28.131000+00:00,2025-02-28 04:01:35.894000+00:00,62.294,7.763,1.2022789664158469
2025-02-28 04:07:22.681000+00:00,165658,Acoustic,VPVF,acoustic,2025-02-28 04:07:22.681000+00:00,2025-02-28 04:07:30.444000+00:00,39.529,7.763,1.0699336045932613
2025-02-28 04:08:10.950000+00:00,165659,Acoustic,VPVF,acoustic,2025-02-28 04:08:10.950000+00:00,2025-02-28 04:08:20.344000+00:00,191.395,9.394,1.5288934940181118
2025-02-28 04:10:36.681000+00:00,165660,Acoustic,VPVF,acoustic,2025-02-28 04:10:36.681000+00:00,2025-02-28 04:10:51.138000+00:00,262.241,14.457,1.6205293968535686
2025-02-28 04:12:19.681000+00:00,165661,Acoustic,VPVF,acoustic,2025-02-28 04:12:19.681000+00:00,2025-02-28 04:12:28.738000+00:00,1163.972,9.057,2.0541814972720847
2025-02-28 04:16:28.781000+00:00,165662,Acoustic,VPVF,acoustic,2025-02-28 04:16:28.781000+00:00,2025-02-28 04:16:37.444000+00:00,55.121,8.663,1.1666824488934704
2025-02-28 04:17:53.075000+00:00,165663,Acoustic,VPVF,acoustic,2025-02-28 04:17:53.075000+00:00,2025-02-28 04:18:04.606000+00:00,90.23,11.531,1.310085141436332
2025-02-28 04:22:24.075000+00:00,165664,Acoustic,VPVF,acoustic,2025-02-28 04:22:24.075000+00:00,2025-02-28 04:22:32.344000+00:00,116.233,8.269,1.383770729615377
2025-02-28 04:23:51.794000+00:00,165665,Acoustic,VPVF,acoustic,2025-02-28 04:23:51.794000+00:00,2025-02-28 04:24:02.481000+00:00,613.867,10.687,1.8680097725516585
2025-02-28 04:31:13.963000+00:00,165666,Acoustic,VPVF,acoustic,2025-02-28 04:31:13.963000+00:00,2025-02-28 04:31:22.906000+00:00,44.443,8.943,1.1040282559493682
2025-02-28 04:32:18.075000+00:00,165667,Acoustic,VPVF,acoustic,2025-02-28 04:32:18.075000+00:00,2025-02-28 04:32:28.538000+00:00,43.25,10.463,1.0961106949065582
2025-02-28 04:39:23.838000+00:00,165668,Acoustic,VPVF,acoustic,2025-02-28 04:39:23.838000+00:00,2025-02-28 04:39:32.444000+00:00,6.377,8.606,0.5390929993814609
2025-02-28 04:42:26.919000+00:00,165669,Acoustic,VPVF,acoustic,2025-02-28 04:42:26.919000+00:00,2025-02-28 04:42:40.925000+00:00,816.442,14.006,1.9509899763994452
2025-02-28 04:46:10.019000+00:00,165670,Acoustic,VPVF,acoustic,2025-02-28 04:46:10.019000+00:00,2025-02-28 04:46:18.850000+00:00,285.411,8.831,1.6451653738281802
2025-02-28 04:46:20.781000+00:00,165671,Acoustic,VPVF,acoustic,2025-02-28 04:46:20.781000+00:00,2025-02-28 04:46:30.513000+00:00,766.863,9.732,1.9327609154219296
2025-02-28 04:47:52.738000+00:00,165672,Acoustic,VPVF,acoustic,2025-02-28 04:47:52.738000+00:00,2025-02-28 04:48:01.063000+00:00,28.044,8.325,0.9700527721547008
2025-02-28 04:48:44.850000+00:00,165673,Acoustic,VPVF,acoustic,2025-02-28 04:48:44.850000+00:00,2025-02-28 04:48:55.931000+00:00,45.91,11.081,1.113477886153234
2025-02-28 04:54:41.681000+00:00,165674,Acoustic,VPVF,acoustic,2025-02-28 04:54:41.681000+00:00,2025-02-28 04:54:49.669000+00:00,78.554,7.988,1.2697627639357358
2025-02-28 04:55:06.738000+00:00,165675,Acoustic,VPVF,acoustic,2025-02-28 04:55:06.738000+00:00,2025-02-28 04:55:12.756000+00:00,8.462,6.018,0.6214069240668348
2025-02-28 04:56:18.288000+00:00,165676,Acoustic,VPVF,acoustic,2025-02-28 04:56:18.288000+00:00,2025-02-28 04:56:24.644000+00:00,13.877,6.356,0.7653380441541416
2025-02-28 05:00:10.288000+00:00,165677,Acoustic,VPVF,acoustic,2025-02-28 05:00:10.288000+00:00,2025-02-28 05:00:16.981000+00:00,47.435,6.693,1.1229862662941896
2025-02-28 05:00:19.681000+00:00,165678,Acoustic,VPVF,acoustic,2025-02-28 05:00:19.681000+00:00,2025-02-28 05:00:28.288000+00:00,41.741,8.607,1.0857771090711974
2025-02-28 05:02:15.356000+00:00,165679,Acoustic,VPVF,acoustic,2025-02-28 05:02:15.356000+00:00,2025-02-28 05:02:24.525000+00:00,1674.536,9.169,2.1600093073975137
2025-02-28 05:03:40.794000+00:00,165680,Acoustic,VPVF,acoustic,2025-02-28 05:03:40.794000+00:00,2025-02-28 05:03:51.875000+00:00,41.664,11.081,1.0852398449098932
2025-02-28 05:07:27.681000+00:00,165681,Acoustic,VPVF,acoustic,2025-02-28 05:07:27.681000+00:00,2025-02-28 05:07:38.538000+00:00,71.956,10.857,1.244234898790211
2025-02-28 05:09:52.806000+00:00,165682,Acoustic,VPVF,acoustic,2025-02-28 05:09:52.806000+00:00,2025-02-28 05:10:03.381000+00:00,54.745,10.575,1.1646907882700104
2025-02-28 05:12:21.681000+00:00,165683,Acoustic,VPVF,acoustic,2025-02-28 05:12:21.681000+00:00,2025-02-28 05:12:29.050000+00:00,29.742,7.369,0.9871580134234924
2025-02-28 05:13:01.638000+00:00,165684,Acoustic,VPVF,acoustic,2025-02-28 05:13:01.638000+00:00,2025-02-28 05:13:08.219000+00:00,128.259,6.581,1.4124188591785944
2025-02-28 05:13:46.850000+00:00,165685,Acoustic,VPVF,acoustic,2025-02-28 05:13:46.850000+00:00,2025-02-28 05:13:54.781000+00:00,35.616,7.931,1.0396022455785916
2025-02-28 05:14:43.681000+00:00,165686,Acoustic,VPVF,acoustic,2025-02-28 05:14:43.681000+00:00,2025-02-28 05:14:50.713000+00:00,14.238,7.032,0.7728108223626584
2025-02-28 05:15:51.006000+00:00,165687,Acoustic,VPVF,acoustic,2025-02-28 05:15:51.006000+00:00,2025-02-28 05:15:59.331000+00:00,351.867,8.325,1.7060736206259652
2025-02-28 05:16:07.400000+00:00,165688,Acoustic,VPVF,acoustic,2025-02-28 05:16:07.400000+00:00,2025-02-28 05:16:14.319000+00:00,18.459,6.919,0.8483594737711532
2025-02-28 05:18:22.300000+00:00,165689,Acoustic,VPVF,acoustic,2025-02-28 05:18:22.300000+00:00,2025-02-28 05:18:32.650000+00:00,401.574,10.35,1.7445229429899385
2025-02-28 05:20:33.188000+00:00,165690,Acoustic,VPVF,acoustic,2025-02-28 05:20:33.188000+00:00,2025-02-28 05:20:42.694000+00:00,215.542,9.506,1.5634663785808571
2025-02-28 05:23:21.794000+00:00,165691,Acoustic,VPVF,acoustic,2025-02-28 05:23:21.794000+00:00,2025-02-28 05:23:30.231000+00:00,134.417,8.437,1.426064312878217
2025-02-28 05:28:34.681000+00:00,165692,Acoustic,VPVF,acoustic,2025-02-28 05:28:34.681000+00:00,2025-02-28 05:28:40.925000+00:00,40.955,6.244,1.08024564327999
2025-02-28 05:29:26.469000+00:00,165693,Acoustic,VPVF,acoustic,2025-02-28 05:29:26.469000+00:00,2025-02-28 05:29:36.706000+00:00,151.156,10.237,1.4602150118230135
2025-02-28 05:30:38.469000+00:00,165694,Acoustic,VPVF,acoustic,2025-02-28 05:30:38.469000+00:00,2025-02-28 05:30:47.188000+00:00,56.03,8.719,1.171441817053271
2025-02-28 05:32:22.625000+00:00,165695,Acoustic,VPVF,acoustic,2025-02-28 05:32:22.625000+00:00,2025-02-28 05:32:32.525000+00:00,46.92,9.9,1.1198098623071395
2025-02-28 05:34:11.681000+00:00,165696,Acoustic,VPVF,acoustic,2025-02-28 05:34:11.681000+00:00,2025-02-28 05:34:19.556000+00:00,333.706,7.875,1.6906538902481087
2025-02-28 05:35:52.681000+00:00,165697,Acoustic,VPVF,acoustic,2025-02-28 05:35:52.681000+00:00,2025-02-28 05:36:01.231000+00:00,8.304,8.55,0.6159225181379364
2025-02-28 05:36:00.456000+00:00,165698,Acoustic,VPVF,acoustic,2025-02-28 05:36:00.456000+00:00,2025-02-28 05:36:11.088000+00:00,116.584,10.632,1.384648097768815
2025-02-28 05:38:28.188000+00:00,165699,Acoustic,VPVF,acoustic,2025-02-28 05:38:28.188000+00:00,2025-02-28 05:38:35.950000+00:00,348.48,7.762,1.7032591649107065
2025-02-28 05:41:29.850000+00:00,165700,Acoustic,VPVF,acoustic,2025-02-28 05:41:29.850000+00:00,2025-02-28 05:41:39.975000+00:00,439.017,10.125,1.7704624962578344
2025-02-28 05:44:35.400000+00:00,165701,Acoustic,VPVF,acoustic,2025-02-28 05:44:35.400000+00:00,2025-02-28 05:44:49.688000+00:00,294.507,14.288,1.6542940665989545
2025-02-28 05:46:08.769000+00:00,165702,Acoustic,VPVF,acoustic,2025-02-28 05:46:08.769000+00:00,2025-02-28 05:46:17.094000+00:00,9.239,8.325,0.6469687279631927
2025-02-28 05:46:25.006000+00:00,165703,Acoustic,VPVF,acoustic,2025-02-28 05:46:25.006000+00:00,2025-02-28 05:46:38.394000+00:00,64.257,13.388,1.2113066985227283
2025-02-28 05:47:01.300000+00:00,165704,Acoustic,VPVF,acoustic,2025-02-28 05:47:01.300000+00:00,2025-02-28 05:47:10.919000+00:00,13.904,9.619,0.7659036386000763
2025-02-28 05:47:11.288000+00:00,165705,Acoustic,VPVF,acoustic,2025-02-28 05:47:11.288000+00:00,2025-02-28 05:47:18.881000+00:00,8.161,7.593,0.6108680631634743
2025-02-28 05:47:30.063000+00:00,165706,Acoustic,VPVF,acoustic,2025-02-28 05:47:30.063000+00:00,2025-02-28 05:47:35.800000+00:00,3.908,5.737,0.3966095518813127
2025-02-28 05:48:54.794000+00:00,165707,Acoustic,VPVF,acoustic,2025-02-28 05:48:54.794000+00:00,2025-02-28 05:49:03.906000+00:00,271.613,9.112,1.6307468701094072
2025-02-28 05:50:01.188000+00:00,165708,Acoustic,VPVF,acoustic,2025-02-28 05:50:01.188000+00:00,2025-02-28 05:50:12.269000+00:00,282.097,11.081,1.6417669733017266
2025-02-28 05:51:22.131000+00:00,165709,Acoustic,VPVF,acoustic,2025-02-28 05:51:22.131000+00:00,2025-02-28 05:51:30.288000+00:00,32.572,8.157,1.0136057655009358
2025-02-28 05:53:17.681000+00:00,165710,Acoustic,VPVF,acoustic,2025-02-28 05:53:17.681000+00:00,2025-02-28 05:53:26.288000+00:00,69.002,8.607,1.232037324796451
2025-02-28 05:56:36.569000+00:00,165711,Acoustic,VPVF,acoustic,2025-02-28 05:56:36.569000+00:00,2025-02-28 05:56:45.231000+00:00,177.441,8.662,1.5068661641578545
2025-02-28 05:59:48.075000+00:00,165712,Acoustic,VPVF,acoustic,2025-02-28 05:59:48.075000+00:00,2025-02-28 05:59:53.925000+00:00,3.881,5.85,0.39459224063581
2025-02-28 06:04:48.794000+00:00,165713,Acoustic,VPVF,acoustic,2025-02-28 06:04:48.794000+00:00,2025-02-28 06:05:01.563000+00:00,3112.223,12.769,2.340357374305789
2025-02-28 06:06:04.794000+00:00,165714,Acoustic,VPVF,acoustic,2025-02-28 06:06:04.794000+00:00,2025-02-28 06:06:16.606000+00:00,348.09,11.812,1.7029333364656711
2025-02-28 06:12:01.963000+00:00,165715,Acoustic,VPVF,acoustic,2025-02-28 06:12:01.963000+00:00,2025-02-28 06:12:10.963000+00:00,73.276,9.0,1.2495243751680072
2025-02-28 06:12:11.344000+00:00,165716,Acoustic,VPVF,acoustic,2025-02-28 06:12:11.344000+00:00,2025-02-28 06:12:17.531000+00:00,112.554,6.187,1.3744118256352629
2025-02-28 06:14:29.175000+00:00,165717,Acoustic,VPVF,acoustic,2025-02-28 06:14:29.175000+00:00,2025-02-28 06:14:40.706000+00:00,93.962,11.531,1.3218780090068505
2025-02-28 06:16:10.850000+00:00,165718,Acoustic,VPVF,acoustic,2025-02-28 06:16:10.850000+00:00,2025-02-28 06:16:19.794000+00:00,172.757,8.944,1.4990818879987573
2025-02-28 06:17:35.513000+00:00,165719,Acoustic,VPVF,acoustic,2025-02-28 06:17:35.513000+00:00,2025-02-28 06:17:45.638000+00:00,740.617,10.125,1.9226277632894857
2025-02-28 06:20:05.850000+00:00,165720,Acoustic,VPVF,acoustic,2025-02-28 06:20:05.850000+00:00,2025-02-28 06:20:14.850000+00:00,14.715,9.0,0.7823993785118719
2025-02-28 06:23:44.288000+00:00,165721,Acoustic,VPVF,acoustic,2025-02-28 06:23:44.288000+00:00,2025-02-28 06:23:50.194000+00:00,7.446,5.906,0.5841884313611903
2025-02-28 06:27:07.288000+00:00,165722,Acoustic,VPVF,acoustic,2025-02-28 06:27:07.288000+00:00,2025-02-28 06:27:14.094000+00:00,62.65,6.806,1.203937120471213
2025-02-28 06:27:52.569000+00:00,165723,Acoustic,VPVF,acoustic,2025-02-28 06:27:52.569000+00:00,2025-02-28 06:27:56.844000+00:00,30.139,4.275,0.9910163217949716
2025-02-28 06:31:02.344000+00:00,165724,Acoustic,VPVF,acoustic,2025-02-28 06:31:02.344000+00:00,2025-02-28 06:31:10.106000+00:00,28.852,7.762,0.9783178687570792
2025-02-28 06:31:34.906000+00:00,165725,Acoustic,VPVF,acoustic,2025-02-28 06:31:34.906000+00:00,2025-02-28 06:31:42.275000+00:00,83.598,7.369,1.2878712446213774
2025-02-28 06:33:04.738000+00:00,165726,Acoustic,VPVF,acoustic,2025-02-28 06:33:04.738000+00:00,2025-02-28 06:33:09.294000+00:00,60.284,4.556,1.1927353809810233
2025-02-28 06:35:06.625000+00:00,165727,Acoustic,VPVF,acoustic,2025-02-28 06:35:06.625000+00:00,2025-02-28 06:35:13.431000+00:00,88.135,6.806,1.3032494339274108
2025-02-28 06:43:46.019000+00:00,165728,Acoustic,VPVF,acoustic,2025-02-28 06:43:46.019000+00:00,2025-02-28 06:43:55.131000+00:00,493.319,9.112,1.8043956544593465
2025-02-28 06:45:27.625000+00:00,165729,Acoustic,VPVF,acoustic,2025-02-28 06:45:27.625000+00:00,2025-02-28 06:45:34.488000+00:00,35.475,6.863,1.0384480107667728
