event_id,label,station,sensor_type,t1,t2,energy,duration,magnitude
164382,Acoustic,VPVF,acoustic,2025-02-24 20:32:45.175,2025-02-24 20:32:50.969,14.202,5.794,0.7720741705695268
164383,Acoustic,VPVF,acoustic,2025-02-24 20:37:10.963,2025-02-24 20:37:17.038,17.512,6.075,0.8330349515351165
164432,Acoustic,VPVF,acoustic,2025-02-24 20:44:34.950,2025-02-24 20:44:42.263,85.658,7.313,1.2949545130881335
164433,Acoustic,VPVF,acoustic,2025-02-24 20:58:44.456,2025-02-24 20:58:49.013,4.792,4.557,0.45594626228544083
164434,Acoustic,VPVF,acoustic,2025-02-24 21:12:30.738,2025-02-24 21:12:33.381,1.335,2.643,0.08407244801939799
164435,Acoustic,VPVF,acoustic,2025-02-24 21:13:49.950,2025-02-24 21:13:58.500,21.806,8.55,0.8968459251923715
164436,Acoustic,VPVF,acoustic,2025-02-24 21:26:27.231,2025-02-24 21:26:34.038,6.104,6.807,0.5263617317143722
164437,Acoustic,VPVF,acoustic,2025-02-24 21:35:03.906,2025-02-24 21:35:09.306,4.109,5.4,0.4112032146454538
164438,Acoustic,VPVF,acoustic,2025-02-24 21:37:36.456,2025-02-24 21:37:41.181,0.557,4.725,-0.1702770192336016
164439,Acoustic,VPVF,acoustic,2025-02-24 22:08:56.963,2025-02-24 22:09:03.263,62.406,6.3,1.2028016523290008
164440,Acoustic,VPVF,acoustic,2025-02-24 22:12:11.400,2025-02-24 22:12:17.250,7.693,5.85,0.5936841407332908
164441,Acoustic,VPVF,acoustic,2025-02-24 22:14:32.175,2025-02-24 22:14:38.813,112.99,6.638,1.3755368057906403
164442,Acoustic,VPVF,acoustic,2025-02-24 22:22:36.738,2025-02-24 22:22:41.181,13.438,4.443,0.7559842066249899
164443,Acoustic,VPVF,acoustic,2025-02-24 22:28:21.400,2025-02-24 22:28:26.238,2.426,4.838,0.2578768336754713
164444,Acoustic,VPVF,acoustic,2025-02-24 22:33:32.175,2025-02-24 22:33:38.363,3.051,6.188,0.32457627912041276
164445,Acoustic,VPVF,acoustic,2025-02-24 22:39:08.006,2025-02-24 22:39:14.250,20.479,6.244,0.8785768598205412
164446,Acoustic,VPVF,acoustic,2025-02-24 22:42:37.175,2025-02-24 22:42:43.138,6.615,5.963,0.5497549985107584
164447,Acoustic,VPVF,acoustic,2025-02-24 23:01:02.063,2025-02-24 23:01:08.981,61.97,6.918,1.200761602420285
164448,Acoustic,VPVF,acoustic,2025-02-24 23:10:34.513,2025-02-24 23:10:40.813,51.208,6.3,1.1452563355057819
164449,Acoustic,VPVF,acoustic,2025-02-24 23:30:49.806,2025-02-24 23:30:58.975,16.432,9.169,0.814512585589646
164450,Acoustic,VPVF,acoustic,2025-02-24 23:45:26.625,2025-02-24 23:45:32.925,8.401,6.3,0.6193017597548145
164451,Acoustic,VPVF,acoustic,2025-02-24 23:50:39.625,2025-02-24 23:50:44.913,25.316,5.288,0.940274708291681
164452,Acoustic,VPVF,acoustic,2025-02-24 23:51:22.456,2025-02-24 23:51:27.406,10.418,4.95,0.6819155165747746
164453,Acoustic,VPVF,acoustic,2025-02-24 23:57:12.950,2025-02-24 23:57:19.081,14.418,6.131,0.7764663641956544
164454,Acoustic,VPVF,acoustic,2025-02-25 00:10:29.906,2025-02-25 00:10:35.531,42.67,5.625,1.092182170715739
164455,Acoustic,VPVF,acoustic,2025-02-25 00:17:34.006,2025-02-25 00:17:39.238,41.004,5.232,1.0805935706470797
164456,Acoustic,VPVF,acoustic,2025-02-25 00:19:35.063,2025-02-25 00:19:40.181,5.451,5.118,0.4934390419585568
164457,Acoustic,VPVF,acoustic,2025-02-25 00:22:15.400,2025-02-25 00:22:17.200,4.553,1.8,0.44105942570648726
164458,Acoustic,VPVF,acoustic,2025-02-25 00:27:11.456,2025-02-25 00:27:16.575,28.092,5.119,0.9705503820286471
164459,Acoustic,VPVF,acoustic,2025-02-25 00:47:38.781,2025-02-25 00:47:47.556,10.336,8.775,0.6796161754361759
164460,Acoustic,VPVF,acoustic,2025-02-25 00:55:46.513,2025-02-25 00:55:52.025,5.551,5.512,0.49872872231234666
164461,Acoustic,VPVF,acoustic,2025-02-25 01:04:43.781,2025-02-25 01:04:48.788,43.901,5.007,1.1004578566713066
164462,Acoustic,VPVF,acoustic,2025-02-25 01:16:31.681,2025-02-25 01:16:37.531,6.55,5.85,0.5468816709944947
164463,Acoustic,VPVF,acoustic,2025-02-25 01:17:46.613,2025-02-25 01:17:52.800,3.933,6.187,0.3984650440945303
164464,Acoustic,VPVF,acoustic,2025-02-25 01:19:06.938,2025-02-25 01:19:11.831,1.908,4.893,0.18798750814661114
164465,Acoustic,VPVF,acoustic,2025-02-25 01:27:39.175,2025-02-25 01:27:49.975,16.513,10.8,0.8159434072029011
164466,Acoustic,VPVF,acoustic,2025-02-25 01:35:45.950,2025-02-25 01:35:51.350,5.471,5.4,0.4945046989009045
164467,Acoustic,VPVF,acoustic,2025-02-25 01:46:49.625,2025-02-25 01:46:52.438,1.191,2.813,0.05086088019346095
164468,Acoustic,VPVF,acoustic,2025-02-25 01:48:24.625,2025-02-25 01:48:28.900,5.804,4.275,0.5116973605230178
164469,Acoustic,VPVF,acoustic,2025-02-25 02:02:08.513,2025-02-25 02:02:16.275,345.514,7.762,1.7007719850936247
164470,Acoustic,VPVF,acoustic,2025-02-25 02:08:22.556,2025-02-25 02:08:27.900,40.377,5.344,1.0761098120566175
164471,Acoustic,VPVF,acoustic,2025-02-25 02:08:18.175,2025-02-25 02:08:22.450,51.031,4.275,1.1442488328098708
164472,Acoustic,VPVF,acoustic,2025-02-25 02:14:18.063,2025-02-25 02:14:25.263,39.75,7.2,1.0715558791049677
164473,Acoustic,VPVF,acoustic,2025-02-25 02:17:39.288,2025-02-25 02:17:46.150,145.524,6.862,1.449166197823816
164474,Acoustic,VPVF,acoustic,2025-02-25 02:29:42.963,2025-02-25 02:29:51.400,290.614,8.437,1.6504220765138955
164475,Acoustic,VPVF,acoustic,2025-02-25 02:32:43.006,2025-02-25 02:32:49.700,3.996,6.694,0.403089071301143
164476,Acoustic,VPVF,acoustic,2025-02-25 02:55:10.288,2025-02-25 02:55:16.081,16.517,5.793,0.816013883086473
164477,Acoustic,VPVF,acoustic,2025-02-25 02:57:04.256,2025-02-25 02:57:10.556,10.564,6.3,0.6859650229983739
164478,Acoustic,VPVF,acoustic,2025-02-25 02:57:55.188,2025-02-25 02:58:02.331,27.775,7.143,0.9672482253006466
164479,Acoustic,VPVF,acoustic,2025-02-25 03:07:23.075,2025-02-25 03:07:31.288,121.243,8.213,1.396049971499202
164480,Acoustic,VPVF,acoustic,2025-02-25 03:08:36.300,2025-02-25 03:08:45.413,5.104,9.113,0.474300146027781
164481,Acoustic,VPVF,acoustic,2025-02-25 03:20:16.950,2025-02-25 03:20:21.956,3.9,5.006,0.3960132867077545
164482,Acoustic,VPVF,acoustic,2025-02-25 03:25:14.006,2025-02-25 03:25:18.900,2.089,4.894,0.21435875478680677
164483,Acoustic,VPVF,acoustic,2025-02-25 03:25:19.963,2025-02-25 03:25:23.956,6.541,3.993,0.5464815799184168
164484,Acoustic,VPVF,acoustic,2025-02-25 03:29:04.963,2025-02-25 03:29:10.813,4.588,5.85,0.4432876841835842
164485,Acoustic,VPVF,acoustic,2025-02-25 03:29:41.244,2025-02-25 03:29:46.306,16.47,5.062,0.8151847114437354
164486,Acoustic,VPVF,acoustic,2025-02-25 03:35:10.344,2025-02-25 03:35:17.881,72.599,7.537,1.2468235278896294
164487,Acoustic,VPVF,acoustic,2025-02-25 03:48:25.569,2025-02-25 03:48:37.213,15.196,11.644,0.7917586208713975
164488,Acoustic,VPVF,acoustic,2025-02-25 03:52:24.063,2025-02-25 03:52:30.531,7.218,6.468,0.5751393080747372
164489,Acoustic,VPVF,acoustic,2025-02-25 03:59:31.581,2025-02-25 03:59:38.444,5.85,6.863,0.513994430275061
164490,Acoustic,VPVF,acoustic,2025-02-25 04:04:33.738,2025-02-25 04:04:39.306,5.606,5.568,0.5015975725942592
164491,Acoustic,VPVF,acoustic,2025-02-25 04:06:54.456,2025-02-25 04:07:00.981,86.446,6.525,1.2976190847070577
164492,Acoustic,VPVF,acoustic,2025-02-25 04:10:34.019,2025-02-25 04:10:40.881,34.292,6.862,1.028579186086647
164493,Acoustic,VPVF,acoustic,2025-02-25 04:18:17.006,2025-02-25 04:18:27.469,2.867,10.463,0.3064765542741446
164494,Acoustic,VPVF,acoustic,2025-02-25 04:28:59.569,2025-02-25 04:29:06.038,2.903,6.469,0.3101075140072214
164495,Acoustic,VPVF,acoustic,2025-02-25 04:36:05.119,2025-02-25 04:36:10.519,21.184,5.4,0.888425338398936
164496,Acoustic,VPVF,acoustic,2025-02-25 04:37:38.513,2025-02-25 04:37:43.406,2.729,4.893,0.29212236889883075
164497,Acoustic,VPVF,acoustic,2025-02-25 04:43:21.456,2025-02-25 04:43:28.656,16.113,7.2,0.8088081927537588
164498,Acoustic,VPVF,acoustic,2025-02-25 04:47:48.513,2025-02-25 04:47:57.569,384.235,9.056,1.7316799379076069
164499,Acoustic,VPVF,acoustic,2025-02-25 04:54:49.019,2025-02-25 04:54:57.456,58.453,8.437,1.1837605596779603
164500,Acoustic,VPVF,acoustic,2025-02-25 05:01:58.456,2025-02-25 05:02:09.706,61.801,11.25,1.1999669866420102
164501,Acoustic,VPVF,acoustic,2025-02-25 05:05:07.569,2025-02-25 05:05:15.894,98.839,8.325,1.3366019896717056
164502,Acoustic,VPVF,acoustic,2025-02-25 05:06:48.963,2025-02-25 05:06:58.863,16.515,9.9,0.8159786472783802
164503,Acoustic,VPVF,acoustic,2025-02-25 05:08:59.344,2025-02-25 05:09:04.744,19.861,5.4,0.8696607446430371
164504,Acoustic,VPVF,acoustic,2025-02-25 05:11:57.469,2025-02-25 05:12:02.981,8.732,5.512,0.630546197114858
164505,Acoustic,VPVF,acoustic,2025-02-25 05:12:21.456,2025-02-25 05:12:26.856,3.107,5.4,0.3298686396808329
164506,Acoustic,VPVF,acoustic,2025-02-25 05:18:31.681,2025-02-25 05:18:38.994,17.891,7.313,0.8392651925273046
164507,Acoustic,VPVF,acoustic,2025-02-25 05:28:09.963,2025-02-25 05:28:14.406,17.491,4.443,0.8326858086563051
164508,Acoustic,VPVF,acoustic,2025-02-25 05:29:59.131,2025-02-25 05:30:07.063,162.409,7.932,1.4811087618290866
164509,Acoustic,VPVF,acoustic,2025-02-25 05:33:50.144,2025-02-25 05:33:58.919,364.418,8.775,1.7162718795994518
164510,Acoustic,VPVF,acoustic,2025-02-25 05:34:09.794,2025-02-25 05:34:15.306,26.723,5.512,0.9560130918218491
164511,Acoustic,VPVF,acoustic,2025-02-25 05:35:07.063,2025-02-25 05:35:15.444,345.304,8.381,1.7005950781934396
164512,Acoustic,VPVF,acoustic,2025-02-25 05:37:36.344,2025-02-25 05:37:45.006,11.964,8.662,0.722177190920718
164513,Acoustic,VPVF,acoustic,2025-02-25 05:39:39.906,2025-02-25 05:39:50.538,3.392,10.632,0.3554054152017331
164514,Acoustic,VPVF,acoustic,2025-02-25 05:45:47.806,2025-02-25 05:45:54.388,6.951,6.582,0.5641716833014575
164515,Acoustic,VPVF,acoustic,2025-02-25 05:46:56.863,2025-02-25 05:47:03.331,65.594,6.468,1.2172989573868227
164516,Acoustic,VPVF,acoustic,2025-02-25 05:47:37.456,2025-02-25 05:47:45.388,65.671,7.932,1.2176403317804732
164517,Acoustic,VPVF,acoustic,2025-02-25 05:48:23.738,2025-02-25 05:48:30.206,4.219,6.468,0.4188903820058603
164518,Acoustic,VPVF,acoustic,2025-02-25 05:54:10.288,2025-02-25 05:54:17.713,199.028,7.425,1.5402724998445179
164519,Acoustic,VPVF,acoustic,2025-02-25 05:56:03.188,2025-02-25 05:56:10.556,11.028,7.368,0.6984728274806032
164520,Acoustic,VPVF,acoustic,2025-02-25 05:57:29.513,2025-02-25 05:57:36.038,33.356,6.525,1.0205265566603108
164521,Acoustic,VPVF,acoustic,2025-02-25 06:03:02.413,2025-02-25 06:03:08.881,80.636,6.468,1.2773744140420284
164522,Acoustic,VPVF,acoustic,2025-02-25 06:04:33.288,2025-02-25 06:04:41.556,519.371,8.268,1.819370056566824
164523,Acoustic,VPVF,acoustic,2025-02-25 06:08:15.006,2025-02-25 06:08:20.688,7.466,5.682,0.5849689503454915
164524,Acoustic,VPVF,acoustic,2025-02-25 06:18:30.581,2025-02-25 06:18:39.694,6.909,9.113,0.5624081790982087
164525,Acoustic,VPVF,acoustic,2025-02-25 06:19:19.513,2025-02-25 06:19:27.838,7.93,8.325,0.6025130355027946
164526,Acoustic,VPVF,acoustic,2025-02-25 06:24:34.906,2025-02-25 06:24:42.838,57.49,7.932,1.1789268467928031
164527,Acoustic,VPVF,acoustic,2025-02-25 06:26:13.794,2025-02-25 06:26:20.544,87.343,6.75,1.300622830151103
164528,Acoustic,VPVF,acoustic,2025-02-25 06:28:27.131,2025-02-25 06:28:37.088,77.673,9.957,1.2664809532207661
164529,Acoustic,VPVF,acoustic,2025-02-25 06:30:53.006,2025-02-25 06:31:00.656,24.191,7.65,0.927048060379914
164530,Acoustic,VPVF,acoustic,2025-02-25 06:33:24.963,2025-02-25 06:33:33.344,10.076,8.381,0.6722030664134705
164531,Acoustic,VPVF,acoustic,2025-02-25 06:36:19.569,2025-02-25 06:36:24.969,4.131,5.4,0.4127569806343127
164532,Acoustic,VPVF,acoustic,2025-02-25 06:42:22.063,2025-02-25 06:42:28.813,5.762,6.75,0.5095840801427441
164533,Acoustic,VPVF,acoustic,2025-02-25 06:57:54.119,2025-02-25 06:58:01.656,5.722,7.537,0.5075570618243934
164534,Acoustic,VPVF,acoustic,2025-02-25 07:04:45.906,2025-02-25 07:04:51.981,73.658,6.075,1.251037348069141
164535,Acoustic,VPVF,acoustic,2025-02-25 07:14:06.131,2025-02-25 07:14:10.688,2.598,4.557,0.2778082283137961
164536,Acoustic,VPVF,acoustic,2025-02-25 07:14:17.188,2025-02-25 07:14:25.006,11.707,7.818,0.7158585642974156
164537,Acoustic,VPVF,acoustic,2025-02-25 07:17:51.456,2025-02-25 07:17:54.663,2.024,3.207,0.20516104047240022
164538,Acoustic,VPVF,acoustic,2025-02-25 07:18:05.006,2025-02-25 07:18:11.869,12.002,6.863,0.7230999270281521
164539,Acoustic,VPVF,acoustic,2025-02-25 07:26:13.513,2025-02-25 07:26:20.094,2.514,6.581,0.2682447331444591
164540,Acoustic,VPVF,acoustic,2025-02-25 07:29:37.781,2025-02-25 07:29:43.688,8.548,5.907,0.6243492240396613
164541,Acoustic,VPVF,acoustic,2025-02-25 07:31:48.288,2025-02-25 07:31:57.119,266.638,8.831,1.6253677688809458
164542,Acoustic,VPVF,acoustic,2025-02-25 07:38:37.569,2025-02-25 07:38:46.006,58.914,8.437,1.186046401975578
164543,Acoustic,VPVF,acoustic,2025-02-25 07:42:08.738,2025-02-25 07:42:16.556,5.044,7.818,0.4708593021936995
164544,Acoustic,VPVF,acoustic,2025-02-25 07:43:13.288,2025-02-25 07:43:21.219,107.407,7.931,1.360791832896675
164545,Acoustic,VPVF,acoustic,2025-02-25 07:48:22.838,2025-02-25 07:48:30.881,2.25,8.043,0.23596228713461287
164546,Acoustic,VPVF,acoustic,2025-02-25 07:50:28.906,2025-02-25 07:50:37.231,36.123,8.325,1.043715153446276
164547,Acoustic,VPVF,acoustic,2025-02-25 08:02:25.188,2025-02-25 08:02:32.669,14.121,7.481,0.7704098535275953
164548,Acoustic,VPVF,acoustic,2025-02-25 08:05:46.569,2025-02-25 08:05:53.769,31.78,7.2,1.0064431082238117
164549,Acoustic,VPVF,acoustic,2025-02-25 08:18:56.569,2025-02-25 08:19:03.713,3.375,7.144,0.3539434307019193
164550,Acoustic,VPVF,acoustic,2025-02-25 08:43:14.669,2025-02-25 08:43:18.663,2.669,3.994,0.28565354443763014
164551,Acoustic,VPVF,acoustic,2025-02-25 08:43:29.838,2025-02-25 08:43:39.456,35.191,9.618,1.03610917741182
164552,Acoustic,VPVF,acoustic,2025-02-25 08:51:31.006,2025-02-25 08:51:38.544,116.874,7.538,1.3853709983439615
164553,Acoustic,VPVF,acoustic,2025-02-25 08:56:09.569,2025-02-25 08:56:15.756,6.098,6.187,0.5260755714196725
164554,Acoustic,VPVF,acoustic,2025-02-25 08:57:15.906,2025-02-25 08:57:23.163,152.693,7.257,1.4631588156804056
164555,Acoustic,VPVF,acoustic,2025-02-25 08:58:26.794,2025-02-25 08:58:33.544,1.639,6.75,0.1437678988922344
164556,Acoustic,VPVF,acoustic,2025-02-25 09:01:16.131,2025-02-25 09:01:26.144,41.123,10.013,1.081436809125903
164557,Acoustic,VPVF,acoustic,2025-02-25 09:02:52.063,2025-02-25 09:02:58.419,12.221,6.356,0.7283615185463922
164558,Acoustic,VPVF,acoustic,2025-02-25 09:09:28.363,2025-02-25 09:09:37.756,29.253,9.393,0.9823341754757815
164559,Acoustic,VPVF,acoustic,2025-02-25 09:22:16.413,2025-02-25 09:22:21.644,5.785,5.231,0.5107432534028048
164560,Acoustic,VPVF,acoustic,2025-02-25 09:23:38.288,2025-02-25 09:23:44.531,6.497,6.243,0.5445176207327971
164561,Acoustic,VPVF,acoustic,2025-02-25 09:34:11.681,2025-02-25 09:34:20.569,83.058,8.888,1.2859855844177503
164562,Acoustic,VPVF,acoustic,2025-02-25 09:45:42.063,2025-02-25 09:45:48.081,16.56,6.018,0.8167704227407372
164563,Acoustic,VPVF,acoustic,2025-02-25 09:50:39.131,2025-02-25 09:50:47.963,53.237,8.832,1.156563094729221
164564,Acoustic,VPVF,acoustic,2025-02-25 09:57:59.963,2025-02-25 09:58:08.794,30.417,8.831,0.9936879731088171
164565,Acoustic,VPVF,acoustic,2025-02-25 10:02:23.231,2025-02-25 10:02:30.881,9.008,7.65,0.6396010129298716
164566,Acoustic,VPVF,acoustic,2025-02-25 10:02:46.356,2025-02-25 10:02:53.163,39.01,6.807,1.0660878867089003
164567,Acoustic,VPVF,acoustic,2025-02-25 10:04:15.456,2025-02-25 10:04:23.613,84.877,8.157,1.2922893140105711
164568,Acoustic,VPVF,acoustic,2025-02-25 10:18:08.569,2025-02-25 10:18:16.106,27.98,7.537,0.969387965804392
164569,Acoustic,VPVF,acoustic,2025-02-25 10:31:19.940,2025-02-25 10:31:36.500,342.088,16.56,1.6978723527794777
164570,Acoustic,VPVF,acoustic,2025-02-25 10:32:40.569,2025-02-25 10:32:48.388,6.283,7.819,0.5347719300096794
164571,Acoustic,VPVF,acoustic,2025-02-25 10:34:17.694,2025-02-25 10:34:22.981,2.699,5.287,0.2889059326528661
164572,Acoustic,VPVF,acoustic,2025-02-25 10:34:41.794,2025-02-25 10:34:47.981,7.009,6.187,0.5665895601889748
164573,Acoustic,VPVF,acoustic,2025-02-25 10:43:02.681,2025-02-25 10:43:10.669,18.625,7.988,0.8509645085516214
164574,Acoustic,VPVF,acoustic,2025-02-25 10:46:34.838,2025-02-25 10:46:39.788,7.565,4.95,0.5888019846806678
164575,Acoustic,VPVF,acoustic,2025-02-25 10:49:27.838,2025-02-25 10:49:35.038,34.983,7.2,1.0343842235472962
164576,Acoustic,VPVF,acoustic,2025-02-25 10:51:28.906,2025-02-25 10:51:34.756,2.635,5.85,0.2819230150975388
164577,Acoustic,VPVF,acoustic,2025-02-25 10:53:14.963,2025-02-25 10:53:23.288,613.541,8.325,1.867855205198394
164578,Acoustic,VPVF,acoustic,2025-02-25 10:54:41.413,2025-02-25 10:54:47.263,11.356,5.85,0.707001007182059
164579,Acoustic,VPVF,acoustic,2025-02-25 10:55:24.963,2025-02-25 10:55:29.913,3.359,4.95,0.3525607025739151
164580,Acoustic,VPVF,acoustic,2025-02-25 11:10:57.344,2025-02-25 11:11:03.813,14.895,6.469,0.7859371400592119
164581,Acoustic,VPVF,acoustic,2025-02-25 11:11:28.131,2025-02-25 11:11:35.219,51.137,7.088,1.1448526149172167
164582,Acoustic,VPVF,acoustic,2025-02-25 11:18:16.513,2025-02-25 11:18:25.738,21.989,9.225,0.8992776711151492
164583,Acoustic,VPVF,acoustic,2025-02-25 11:18:53.794,2025-02-25 11:19:04.538,39.519,10.744,1.0698599841842875
164584,Acoustic,VPVF,acoustic,2025-02-25 11:21:40.794,2025-02-25 11:21:49.063,43.046,8.269,1.0947349769043477
164585,Acoustic,VPVF,acoustic,2025-02-25 11:23:02.456,2025-02-25 11:23:10.894,8.496,8.438,0.622573717504054
164586,Acoustic,VPVF,acoustic,2025-02-25 11:26:51.344,2025-02-25 11:27:00.794,10.028,9.45,0.6708135979417399
164587,Acoustic,VPVF,acoustic,2025-02-25 11:33:12.738,2025-02-25 11:33:21.344,5.885,8.606,0.5157301330102338
164588,Acoustic,VPVF,acoustic,2025-02-25 11:34:07.144,2025-02-25 11:34:17.438,16.423,10.294,0.8143531702317778
164589,Acoustic,VPVF,acoustic,2025-02-25 11:34:53.356,2025-02-25 11:35:00.163,14.526,6.807,0.7786378466830023
164590,Acoustic,VPVF,acoustic,2025-02-25 11:37:06.288,2025-02-25 11:37:12.419,2.818,6.131,0.30146046247813624
164591,Acoustic,VPVF,acoustic,2025-02-25 11:40:28.063,2025-02-25 11:40:35.263,51.879,7.2,1.1490443694515882
164592,Acoustic,VPVF,acoustic,2025-02-25 11:41:11.456,2025-02-25 11:41:16.969,5.326,5.513,0.48668877860895804
164593,Acoustic,VPVF,acoustic,2025-02-25 11:52:34.188,2025-02-25 11:52:42.456,57.585,8.268,1.1794072786859677
164594,Acoustic,VPVF,acoustic,2025-02-25 12:02:36.131,2025-02-25 12:02:49.069,237.97,12.938,1.5922698811047553
164595,Acoustic,VPVF,acoustic,2025-02-25 12:04:17.906,2025-02-25 12:04:26.344,19.412,8.438,0.8630070893709761
164596,Acoustic,VPVF,acoustic,2025-02-25 12:06:59.906,2025-02-25 12:07:06.488,2.877,6.582,0.30748970746651844
164597,Acoustic,VPVF,acoustic,2025-02-25 12:09:01.694,2025-02-25 12:09:10.638,105.479,8.944,1.3555212225366016
164598,Acoustic,VPVF,acoustic,2025-02-25 12:11:50.581,2025-02-25 12:11:58.681,25.142,8.1,0.9382678807760592
164599,Acoustic,VPVF,acoustic,2025-02-25 12:15:25.738,2025-02-25 12:15:30.856,19.94,5.118,0.8708158531636768
164600,Acoustic,VPVF,acoustic,2025-02-25 12:20:57.356,2025-02-25 12:21:05.681,7.014,8.325,0.5667970602354742
164601,Acoustic,VPVF,acoustic,2025-02-25 12:36:59.231,2025-02-25 12:37:04.181,3.21,4.95,0.3393583717112643
164602,Acoustic,VPVF,acoustic,2025-02-25 12:37:47.963,2025-02-25 12:37:55.894,33.575,7.931,1.0224307342983046
164603,Acoustic,VPVF,acoustic,2025-02-25 12:40:22.019,2025-02-25 12:40:30.231,70.186,8.212,1.2369878296782246
164604,Acoustic,VPVF,acoustic,2025-02-25 12:57:22.794,2025-02-25 12:57:31.006,161.265,8.212,1.4790518810130933
164605,Acoustic,VPVF,acoustic,2025-02-25 12:59:47.906,2025-02-25 12:59:54.488,25.0,6.582,0.9366198058102653
164606,Acoustic,VPVF,acoustic,2025-02-25 13:00:58.469,2025-02-25 13:01:07.131,271.048,8.662,1.6301409587373725
164607,Acoustic,VPVF,acoustic,2025-02-25 13:06:52.738,2025-02-25 13:07:00.894,40.651,8.156,1.078077726478346
164608,Acoustic,VPVF,acoustic,2025-02-25 13:10:18.794,2025-02-25 13:10:25.994,4.855,7.2,0.4597467869434959
164609,Acoustic,VPVF,acoustic,2025-02-25 13:17:01.906,2025-02-25 13:17:08.656,13.419,6.75,0.7555725024378541
164610,Acoustic,VPVF,acoustic,2025-02-25 13:18:44.231,2025-02-25 13:18:51.206,5.645,6.975,0.5036148439948611
164611,Acoustic,VPVF,acoustic,2025-02-25 13:21:23.694,2025-02-25 13:21:33.031,265.487,9.337,1.6241089842046739
164612,Acoustic,VPVF,acoustic,2025-02-25 13:22:40.569,2025-02-25 13:22:46.644,2.592,6.075,0.27713544812303237
164613,Acoustic,VPVF,acoustic,2025-02-25 13:29:01.063,2025-02-25 13:29:09.556,3.559,8.493,0.36938975196257684
164614,Acoustic,VPVF,acoustic,2025-02-25 13:38:07.019,2025-02-25 13:38:13.038,23.512,6.019,0.9187640139532527
164615,Acoustic,VPVF,acoustic,2025-02-25 13:42:12.288,2025-02-25 13:42:21.063,4.029,8.775,0.4054821691502131
164616,Acoustic,VPVF,acoustic,2025-02-25 13:47:27.244,2025-02-25 13:47:36.919,112.372,9.675,1.3739409340470872
164617,Acoustic,VPVF,acoustic,2025-02-25 13:49:12.906,2025-02-25 13:49:20.219,8.09,7.313,0.6083255094802225
164618,Acoustic,VPVF,acoustic,2025-02-25 13:50:24.669,2025-02-25 13:50:33.163,11.143,8.494,0.7014914274473988
164619,Acoustic,VPVF,acoustic,2025-02-25 13:51:40.019,2025-02-25 13:51:48.231,14.946,8.212,0.7869317352065006
164620,Acoustic,VPVF,acoustic,2025-02-25 13:54:40.681,2025-02-25 13:54:48.894,165.261,8.213,1.4861741521606888
164621,Acoustic,VPVF,acoustic,2025-02-25 14:30:20.569,2025-02-25 14:30:26.306,5.728,5.737,0.5078620162308655
164622,Acoustic,VPVF,acoustic,2025-02-25 14:32:46.006,2025-02-25 14:32:50.844,2.997,4.838,0.319380117773582
164623,Acoustic,VPVF,acoustic,2025-02-25 14:37:56.963,2025-02-25 14:38:04.163,9.983,7.2,0.6695049176457774
164624,Acoustic,VPVF,acoustic,2025-02-25 14:47:38.288,2025-02-25 14:47:45.769,476.728,7.481,1.7944413424670431
164625,Acoustic,VPVF,acoustic,2025-02-25 14:55:31.456,2025-02-25 14:55:40.288,98.769,8.832,1.336395840001113
164626,Acoustic,VPVF,acoustic,2025-02-25 15:08:58.906,2025-02-25 15:09:07.513,109.722,8.607,1.3669967892339294
164627,Acoustic,VPVF,acoustic,2025-02-25 15:29:07.613,2025-02-25 15:29:17.006,99.983,9.393,1.3399505296534127
164628,Acoustic,VPVF,acoustic,2025-02-25 16:27:58.344,2025-02-25 16:28:05.544,24.796,7.2,0.9342356905452892
164629,Acoustic,VPVF,acoustic,2025-02-25 17:15:01.119,2025-02-25 17:15:09.894,175.105,8.775,1.503010026646569
164630,Acoustic,VPVF,acoustic,2025-02-25 17:36:48.231,2025-02-25 17:36:52.338,2.811,4.107,0.3007367665569853
164631,Acoustic,VPVF,acoustic,2025-02-25 20:16:29.344,2025-02-25 20:16:37.219,41.159,7.875,1.0816914257752772
164632,Acoustic,VPVF,acoustic,2025-02-25 21:09:18.894,2025-02-25 21:09:25.869,8.611,6.975,0.6264859047848136
164633,Acoustic,VPVF,acoustic,2025-02-25 21:22:43.838,2025-02-25 21:22:49.631,4.162,5.793,0.4149323908366575
164634,Acoustic,VPVF,acoustic,2025-02-25 21:53:05.288,2025-02-25 21:53:14.906,28.995,9.618,0.979756485766437
164635,Acoustic,VPVF,acoustic,2025-02-25 22:08:59.669,2025-02-25 22:09:08.444,33.288,8.775,1.019932760865877
164636,Acoustic,VPVF,acoustic,2025-02-25 22:14:08.119,2025-02-25 22:14:14.531,68.511,6.412,1.229959405430795
164637,Acoustic,VPVF,acoustic,2025-02-25 22:21:22.119,2025-02-25 22:21:29.994,46.848,7.875,1.1193630068783271
164638,Acoustic,VPVF,acoustic,2025-02-25 22:45:19.344,2025-02-25 22:45:25.194,7.337,5.85,0.5798974077800986
164639,Acoustic,VPVF,acoustic,2025-02-25 22:58:51.781,2025-02-25 22:58:58.419,6.062,6.638,0.5243526744611744
164640,Acoustic,VPVF,acoustic,2025-02-25 23:04:57.119,2025-02-25 23:05:04.881,24.004,7.762,0.9247900241230196
164641,Acoustic,VPVF,acoustic,2025-02-25 23:08:15.356,2025-02-25 23:08:24.356,3.58,9.0,0.37110162785139583
