,Erruption Activity,VPCC RSAM,VPPC RSAM,VPNC RSAM,VPRS RSAM,VPRS Field E,VPRS Field N,VPRS Field Z,CO2 Concentration
2025-02-09 20:16:00+00:00,0.0,56.85459374857731,1068.34688019823,410.21727090760714,85.67678494242912,-0.0085275,1.98095,0.0385525,341.4433333333333
2025-02-09 20:17:00+00:00,0.0,54.08661689917082,1074.3491601943929,411.2488792075427,86.74236302743367,-0.0084875,1.9809275,0.0385525,341.46285714285716
2025-02-09 20:18:00+00:00,0.0,51.31864004976433,1080.3514401905554,412.2804875074784,87.8079411124382,-0.00839,1.980915,0.0385525,341.48238095238094
2025-02-09 20:19:00+00:00,0.0,48.550663200357846,1086.3537201867182,413.3120958074141,88.87351919744273,-0.0083425,1.980905,0.0385525,341.50190476190477
2025-02-09 20:20:00+00:00,0.0,45.78268635095136,1092.3560001828807,414.34370410734965,89.93909728244728,-0.00836,1.980905,0.0385525,341.52142857142854
2025-02-09 20:21:00+00:00,0.0,45.10867645995087,1101.499154797165,416.57544343664625,89.33665786267603,-0.0082125,1.98091,0.038555,341.5409523809524
2025-02-09 20:22:00+00:00,0.0,44.43466656895038,1110.642309411449,418.8071827659428,88.73421844290479,-0.00803,1.98091,0.038555,341.56047619047615
2025-02-09 20:23:00+00:00,0.0,43.76065667794989,1119.7854640257333,421.0389220952394,88.13177902313353,-0.0079075,1.9808975,0.038555,341.4971428571428
2025-02-09 20:24:00+00:00,0.0,43.0866467869494,1128.9286186400177,423.270661424536,87.52933960336229,-0.00785,1.9808575,0.038555,341.4142857142857
2025-02-09 20:25:00+00:00,0.0,42.412636895948914,1138.0717732543014,425.5024007538326,86.92690018359104,-0.00778,1.980825,0.038555,341.33142857142855
2025-02-09 20:26:00+00:00,0.0,41.73862700494842,1147.2149278685856,427.73414008312915,86.3244607638198,-0.0077525,1.9808075,0.038555,341.24857142857144
2025-02-09 20:27:00+00:00,0.0,41.06461711394793,1156.3580824828698,429.96587941242575,85.72202134404856,-0.0077575,1.9807725,0.038555,341.1657142857143
2025-02-09 20:28:00+00:00,0.0,40.390607222947445,1165.501237097154,432.1976187417223,85.1195819242773,-0.007715,1.980765,0.038555,341.0828571428571
2025-02-09 20:29:00+00:00,0.0,39.71659733194695,1174.6443917114382,434.4293580710189,84.51714250450605,-0.0078125,1.98074,0.038555,341.0
2025-02-09 20:30:00+00:00,0.0,39.04258744094646,1183.7875463257224,436.6610974003155,83.91470308473481,-0.0077975,1.9807125,0.038555,340.91714285714284
2025-02-09 20:31:00+00:00,0.0,39.506549209444096,1179.6646417995985,435.7241762786101,83.39439371610698,-0.0078,1.980695,0.038555,340.83428571428567
2025-02-09 20:32:00+00:00,0.0,39.970510977941736,1175.5417372734748,434.7872551569047,82.87408434747915,-0.00783,1.9806825,0.038555,340.75142857142856
2025-02-09 20:33:00+00:00,0.0,40.43447274643937,1171.418832747351,433.8503340351993,82.35377497885132,-0.0078075,1.980655,0.0385575,340.6685714285714
2025-02-09 20:34:00+00:00,0.0,40.89843451493701,1167.295928221227,432.9134129134939,81.83346561022348,-0.0078525,1.980665,0.0385575,340.5857142857143
2025-02-09 20:35:00+00:00,0.0,41.36239628343464,1163.1730236951034,431.9764917917885,81.31315624159565,-0.007925,1.980665,0.0385575,340.5028571428571
2025-02-09 20:36:00+00:00,0.0,41.826358051932274,1159.0501191689796,431.0395706700831,80.79284687296783,-0.008,1.9806675,0.0385575,340.41999999999996
2025-02-09 20:37:00+00:00,0.0,42.290319820429914,1154.9272146428557,430.1026495483777,80.27253750434,-0.0080375,1.98068,0.0385575,340.33714285714285
2025-02-09 20:38:00+00:00,0.0,42.75428158892755,1150.8043101167318,429.16572842667233,79.75222813571216,-0.0080525,1.9806925,0.03856,340.2542857142857
2025-02-09 20:39:00+00:00,0.0,43.21824335742519,1146.6814055906082,428.2288073049669,79.23191876708434,-0.0080675,1.9806975,0.03856,340.1714285714285
2025-02-09 20:40:00+00:00,0.0,43.68220512592282,1142.5585010644843,427.2918861832615,78.7116093984565,-0.0081325,1.9807025,0.03856,340.0885714285714
2025-02-09 20:41:00+00:00,0.0,42.67834701147052,1135.4524457890552,424.2713479024171,79.69324713224164,-0.0081125,1.98072,0.03856,340.00571428571425
2025-02-09 20:42:00+00:00,0.0,41.67448889701823,1128.346390513626,421.2508096215728,80.67488486602677,-0.0081,1.98073,0.03856,339.92285714285714
2025-02-09 20:43:00+00:00,0.0,40.67063078256593,1121.2403352381968,418.2302713407284,81.65652259981192,-0.0080675,1.980725,0.03856,339.91523809523807
2025-02-09 20:44:00+00:00,0.0,39.66677266811363,1114.1342799627678,415.20973305988406,82.63816033359706,-0.00813,1.9807475,0.03856,339.99047619047616
2025-02-09 20:45:00+00:00,0.0,38.66291455366134,1107.0282246873385,412.18919477903967,83.61979806738219,-0.008165,1.980715,0.0385625,340.06571428571425
2025-02-09 20:46:00+00:00,0.0,37.65905643920904,1099.9221694119094,409.1686564981953,84.60143580116733,-0.008255,1.98069,0.0385625,340.14095238095234
2025-02-09 20:47:00+00:00,0.0,36.65519832475674,1092.8161141364803,406.14811821735094,85.58307353495246,-0.008335,1.9806725,0.0385625,340.21619047619043
2025-02-09 20:48:00+00:00,0.0,35.65134021030444,1085.7100588610513,403.12757993650655,86.56471126873761,-0.00833,1.9806825,0.0385625,340.2914285714286
2025-02-09 20:49:00+00:00,0.0,34.64748209585215,1078.604003585622,400.1070416556622,87.54634900252275,-0.008275,1.980675,0.0385625,340.3666666666667
2025-02-09 20:50:00+00:00,0.0,33.64362398139985,1071.497948310193,397.0865033748178,88.52798673630788,-0.00824,1.9806825,0.0385625,340.44190476190477
2025-02-09 20:51:00+00:00,0.0,33.444334610666694,1090.0597980538173,404.1595804817443,87.37354345860629,-0.008235,1.980685,0.038565,340.51714285714286
2025-02-09 20:52:00+00:00,0.0,33.24504523993354,1108.6216477974417,411.23265758867075,86.2191001809047,-0.0081375,1.980685,0.038565,340.59238095238095
2025-02-09 20:53:00+00:00,0.0,33.04575586920038,1127.1834975410657,418.3057346955972,85.06465690320312,-0.0081125,1.980705,0.038565,340.66761904761904
2025-02-09 20:54:00+00:00,0.0,32.84646649846722,1145.74534728469,425.37881180252367,83.91021362550153,-0.0081375,1.980735,0.038565,340.74285714285713
2025-02-09 20:55:00+00:00,0.0,32.64717712773407,1164.3071970283145,432.45188890945013,82.75577034779994,-0.00826,1.9807675,0.038565,340.8180952380952
2025-02-09 20:56:00+00:00,0.0,32.44788775700091,1182.8690467719389,439.52496601637665,81.60132707009834,-0.0084275,1.98078,0.0385675,340.8933333333333
2025-02-09 20:57:00+00:00,0.0,32.24859838626776,1201.4308965155628,446.5980431233031,80.44688379239675,-0.008525,1.98079,0.0385675,340.9685714285714
2025-02-09 20:58:00+00:00,0.0,32.0493090155346,1219.9927462591872,453.6711202302296,79.29244051469516,-0.0085575,1.98078,0.0385675,341.04380952380956
2025-02-09 20:59:00+00:00,0.0,31.85001964480144,1238.5545960028116,460.744197337156,78.13799723699357,-0.00854,1.980785,0.0385675,341.11904761904765
2025-02-09 21:00:00+00:00,0.0,31.650730274068287,1257.1164457464358,467.8172744440825,76.98355395929198,-0.00853,1.980795,0.03857,341.19428571428574
2025-02-09 21:01:00+00:00,0.0,32.17999401051675,1243.0239416924687,463.8838787913137,76.36457418799738,-0.0085,1.9808025,0.03857,341.26952380952383
2025-02-09 21:02:00+00:00,0.0,32.70925774696521,1228.9314376385016,459.9504831385449,75.74559441670277,-0.008515,1.9807975,0.03857,341.3447619047619
2025-02-09 21:03:00+00:00,0.0,33.23852148341367,1214.8389335845343,456.0170874857761,75.12661464540817,-0.0085875,1.98083,0.03857,341.4590476190476
2025-02-09 21:04:00+00:00,0.0,33.767785219862134,1200.7464295305674,452.08369183300726,74.50763487411356,-0.0086475,1.9808225,0.0385725,341.49809523809523
2025-02-09 21:05:00+00:00,0.0,34.2970489563106,1186.6539254766003,448.1502961802385,73.88865510281894,-0.008705,1.98083,0.0385725,341.5371428571429
2025-02-09 21:06:00+00:00,0.0,34.82631269275905,1172.5614214226332,444.2169005274697,73.26967533152434,-0.0087225,1.98083,0.0385725,341.5761904761905
2025-02-09 21:07:00+00:00,0.0,35.35557642920752,1158.468917368666,440.2835048747009,72.65069556022974,-0.0087875,1.980835,0.0385725,341.6152380952381
2025-02-09 21:08:00+00:00,0.0,35.88484016565598,1144.376413314699,436.3501092219321,72.03171578893513,-0.00889,1.9808225,0.038575,341.6542857142857
2025-02-09 21:09:00+00:00,0.0,36.41410390210443,1130.283909260732,432.4167135691633,71.41273601764053,-0.00897,1.980815,0.0385725,341.6933333333333
2025-02-09 21:10:00+00:00,0.0,36.9433676385529,1116.1914052067648,428.48331791639447,70.79375624634592,-0.00889,1.9808225,0.038575,341.732380952381
2025-02-09 21:11:00+00:00,0.0,36.427515324433,1109.4880524276796,426.3372138378661,69.79446560775604,-0.0089725,1.980825,0.038575,341.7714285714286
2025-02-09 21:12:00+00:00,0.0,35.911663010313106,1102.7846996485944,424.19110975933773,68.79517496916617,-0.0091125,1.9808125,0.038575,341.8104761904762
2025-02-09 21:13:00+00:00,0.0,35.39581069619321,1096.0813468695092,422.04500568080937,67.79588433057629,-0.00927,1.9808,0.038575,341.8495238095238
2025-02-09 21:14:00+00:00,0.0,34.87995838207332,1089.377994090424,419.898901602281,66.7965936919864,-0.0093525,1.9807925,0.038575,341.8885714285714
2025-02-09 21:15:00+00:00,0.0,34.36410606795342,1082.6746413113383,417.75279752375263,65.79730305339653,-0.009415,1.9807575,0.038575,341.92761904761903
2025-02-09 21:16:00+00:00,0.0,33.848253753833525,1075.9712885322533,415.60669344522427,64.79801241480665,-0.00953,1.980765,0.038575,341.9666666666667
2025-02-09 21:17:00+00:00,0.0,33.33240143971363,1069.267935753168,413.4605893666959,63.79872177621677,-0.0095375,1.9807425,0.0385775,342.0057142857143
2025-02-09 21:18:00+00:00,0.0,32.81654912559373,1062.564582974083,411.31448528816753,62.7994311376269,-0.009625,1.98074,0.0385775,342.0447619047619
2025-02-09 21:19:00+00:00,0.0,32.300696811473834,1055.8612301949977,409.1683812096392,61.80014049903701,-0.0096575,1.980745,0.0385775,342.0838095238095
2025-02-09 21:20:00+00:00,0.0,31.78484449735394,1049.1578774159125,407.0222771311108,60.80084986044714,-0.0096875,1.9807675,0.0385775,342.12285714285713
2025-02-09 21:21:00+00:00,0.0,32.08151449771682,1050.719240373217,407.61843148091265,61.521744915241946,-0.0097725,1.9808125,0.03858,342.1619047619048
2025-02-09 21:22:00+00:00,0.0,32.3781844980797,1052.2806033305217,408.2145858307144,62.24263997003676,-0.0098825,1.9808375,0.03858,342.2009523809524
2025-02-09 21:23:00+00:00,0.0,32.67485449844258,1053.8419662878262,408.8107401805163,62.96353502483157,-0.0099475,1.9808525,0.03858,342.33285714285716
2025-02-09 21:24:00+00:00,0.0,32.97152449880545,1055.4033292451306,409.40689453031814,63.68443007962638,-0.01003,1.98087,0.0385825,342.4257142857143
2025-02-09 21:25:00+00:00,0.0,33.26819449916833,1056.9646922024351,410.00304888011993,64.40532513442119,-0.0101825,1.9809075,0.0385825,342.5185714285714
2025-02-09 21:26:00+00:00,0.0,33.56486449953121,1058.5260551597398,410.5992032299218,65.126220189216,-0.010175,1.98094,0.038585,342.6114285714286
2025-02-09 21:27:00+00:00,0.0,33.86153449989409,1060.0874181170443,411.1953575797236,65.84711524401082,-0.0102775,1.980955,0.038585,342.70428571428573
2025-02-09 21:28:00+00:00,0.0,34.15820450025697,1061.6487810743488,411.7915119295255,66.56801029880563,-0.0104225,1.980975,0.038585,342.7971428571429
2025-02-09 21:29:00+00:00,0.0,34.454874500619844,1063.2101440316535,412.3876662793273,67.28890535360044,-0.01049,1.9810025,0.0385875,342.89
2025-02-09 21:30:00+00:00,0.0,34.751544500982725,1064.771506988958,412.9838206291291,68.00980040839525,-0.0105525,1.981015,0.0385875,342.98285714285714
2025-02-09 21:31:00+00:00,0.0,37.26367328300024,1075.1079120643358,416.96268837810715,67.856454310211,-0.0105475,1.98103,0.0385875,343.0757142857143
2025-02-09 21:32:00+00:00,0.0,39.77580206501776,1085.4443171397138,420.9415561270851,67.70310821202676,-0.01062,1.9810525,0.03859,343.16857142857145
2025-02-09 21:33:00+00:00,0.0,42.28793084703527,1095.7807222150916,424.9204238760632,67.5497621138425,-0.0107225,1.9810625,0.03859,343.26142857142855
2025-02-09 21:34:00+00:00,0.0,44.80005962905278,1106.1171272904694,428.8992916250412,67.39641601565826,-0.01085,1.9810825,0.03859,343.3542857142857
2025-02-09 21:35:00+00:00,0.0,47.3121884110703,1116.4535323658472,432.8781593740192,67.24306991747402,-0.0109125,1.9811225,0.03859,343.44714285714286
2025-02-09 21:36:00+00:00,0.0,49.824317193087815,1126.7899374412252,436.8570271229972,67.08972381928977,-0.0109625,1.9811375,0.0385925,343.54
2025-02-09 21:37:00+00:00,0.0,52.336445975105335,1137.126342516603,440.8358948719752,66.93637772110553,-0.010945,1.9811675,0.0385925,343.6328571428571
2025-02-09 21:38:00+00:00,0.0,54.84857475712285,1147.4627475919808,444.8147626209532,66.78303162292127,-0.0109225,1.9812,0.0385925,343.7257142857143
2025-02-09 21:39:00+00:00,0.0,57.36070353914036,1157.7991526673588,448.7936303699312,66.62968552473703,-0.010945,1.9812125,0.038595,343.81857142857143
2025-02-09 21:40:00+00:00,0.0,59.87283232115788,1168.1355577427366,452.77249811890925,66.47633942655278,-0.011045,1.98124,0.038595,343.9114285714286
2025-02-09 21:41:00+00:00,0.0,58.47169359706607,1163.9031494799358,450.35453214130257,66.3212955369213,-0.0111825,1.981275,0.038595,344.0042857142857
2025-02-09 21:42:00+00:00,0.0,57.07055487297426,1159.670741217135,447.93656616369583,66.1662516472898,-0.01125,1.981315,0.038595,344.09714285714284
2025-02-09 21:43:00+00:00,0.0,55.669416148882455,1155.4383329543343,445.51860018608915,66.01120775765831,-0.0112775,1.981325,0.0385975,344.25904761904764
2025-02-09 21:44:00+00:00,0.0,54.26827742479065,1151.2059246915337,443.1006342084824,65.85616386802681,-0.0112475,1.9813425,0.0385975,344.3280952380952
2025-02-09 21:45:00+00:00,0.0,52.86713870069884,1146.9735164287326,440.6826682308757,65.70111997839533,-0.0111975,1.9813625,0.0386,344.39714285714285
2025-02-09 21:46:00+00:00,0.0,51.46599997660703,1142.7411081659318,438.26470225326904,65.54607608876384,-0.01119,1.9813725,0.0386,344.4661904761905
2025-02-09 21:47:00+00:00,0.0,50.06486125251522,1138.508699903131,435.8467362756623,65.39103219913234,-0.01109,1.9813925,0.0386,344.53523809523807
2025-02-09 21:48:00+00:00,0.0,48.66372252842341,1134.2762916403303,433.4287702980556,65.23598830950085,-0.011095,1.9814,0.0386025,344.6042857142857
2025-02-09 21:49:00+00:00,0.0,47.262583804331605,1130.0438833775297,431.01080432044887,65.08094441986935,-0.0110025,1.981405,0.0386025,344.67333333333335
2025-02-09 21:50:00+00:00,0.0,45.8614450802398,1125.8114751147286,428.5928383428422,64.92590053023787,-0.01083,1.9813775,0.0386025,344.7423809523809
2025-02-09 21:51:00+00:00,0.0,44.92149017818466,1116.5580026170676,425.3233051466475,65.2005587831749,-0.0106025,1.98136,0.0386025,344.81142857142856
2025-02-09 21:52:00+00:00,0.0,43.98153527612953,1107.3045301194063,422.0537719504528,65.47521703611193,-0.01072,1.9813375,0.0386025,344.8804761904762
2025-02-09 21:53:00+00:00,0.0,43.041580374074385,1098.0510576217453,418.784238754258,65.74987528904896,-0.010675,1.981335,0.038605,344.9495238095238
2025-02-09 21:54:00+00:00,0.0,42.10162547201925,1088.7975851240842,415.5147055580633,66.02453354198599,-0.01058,1.981305,0.038605,345.0185714285714
2025-02-09 21:55:00+00:00,0.0,41.16167056996411,1079.5441126264232,412.24517236186864,66.29919179492303,-0.0105775,1.9812925,0.038605,345.08761904761906
2025-02-09 21:56:00+00:00,0.0,40.22171566790898,1070.290640128762,408.9756391656739,66.57385004786006,-0.010585,1.9812575,0.038605,345.15666666666664
2025-02-09 21:57:00+00:00,0.0,39.281760765853846,1061.0371676311008,405.7061059694791,66.84850830079709,-0.0104875,1.9812225,0.038605,345.2257142857143
2025-02-09 21:58:00+00:00,0.0,38.341805863798704,1051.7836951334398,402.43657277328447,67.12316655373412,-0.0103825,1.9812175,0.0386075,345.2947619047619
2025-02-09 21:59:00+00:00,0.0,37.40185096174357,1042.5302226357785,399.1670395770898,67.39782480667115,-0.010385,1.9812075,0.0386075,345.3638095238095
2025-02-09 22:00:00+00:00,0.0,36.461896059688435,1033.2767501381174,395.89750638089504,67.67248305960818,-0.010445,1.981195,0.0386075,345.43285714285713
2025-02-09 22:01:00+00:00,0.0,37.08474645577074,1032.9706558330247,396.3501892802023,66.64492152882325,-0.010535,1.9812125,0.0386075,345.50190476190477
2025-02-09 22:02:00+00:00,0.0,37.70759685185305,1032.664561527932,396.8028721795095,65.6173599980383,-0.0106075,1.9812575,0.0386075,345.57095238095235
2025-02-09 22:03:00+00:00,0.0,38.330447247935346,1032.3584672228392,397.2555550788168,64.58979846725336,-0.01065,1.98127,0.0386075,345.7452380952381
2025-02-09 22:04:00+00:00,0.0,38.95329764401765,1032.0523729177464,397.708237978124,63.56223693646841,-0.0107025,1.981295,0.0386075,345.8504761904762
2025-02-09 22:05:00+00:00,0.0,39.57614804009996,1031.7462786126534,398.1609208774313,62.534675405683465,-0.010785,1.9813225,0.03861,345.9557142857143
2025-02-09 22:06:00+00:00,0.0,40.198998436182265,1031.440184307561,398.6136037767385,61.50711387489853,-0.0108475,1.981345,0.03861,346.06095238095236
2025-02-09 22:07:00+00:00,0.0,40.82184883226457,1031.134090002468,399.06628667604576,60.479552344113586,-0.010955,1.9813625,0.03861,346.1661904761905
2025-02-09 22:08:00+00:00,0.0,41.44469922834687,1030.8279956973752,399.518969575353,59.45199081332864,-0.0110775,1.981385,0.03861,346.27142857142854
2025-02-09 22:09:00+00:00,0.0,42.067549624429176,1030.5219013922824,399.97165247466023,58.4244292825437,-0.01113,1.9813975,0.03861,346.37666666666667
2025-02-09 22:10:00+00:00,0.0,42.69040002051148,1030.2158070871897,400.4243353739675,57.396867751758755,-0.0111575,1.98141,0.0386125,346.4819047619048
2025-02-09 22:11:00+00:00,0.0,44.03982408020065,1025.5485287654435,400.3041314376251,56.95840377738292,-0.0112125,1.981425,0.0386125,346.58714285714285
2025-02-09 22:12:00+00:00,0.0,45.38924813988982,1020.881250443698,400.1839275012827,56.51993980300709,-0.0113,1.98145,0.0386125,346.692380952381
2025-02-09 22:13:00+00:00,0.0,46.738672199578986,1016.213972121952,400.0637235649403,56.081475828631255,-0.0113575,1.98147,0.0386125,346.79761904761904
2025-02-09 22:14:00+00:00,0.0,48.08809625926816,1011.5466938002062,399.9435196285979,55.64301185425542,-0.01137,1.9815,0.0386125,346.90285714285716
2025-02-09 22:15:00+00:00,0.0,49.437520318957326,1006.8794154784604,399.8233156922555,55.204547879879584,-0.011345,1.9815225,0.0386125,347.0080952380952
2025-02-09 22:16:00+00:00,0.0,50.786944378646496,1002.2121371567144,399.7031117559131,54.76608390550375,-0.0113325,1.981545,0.0386125,347.11333333333334
2025-02-09 22:17:00+00:00,0.0,52.136368438335666,997.5448588349686,399.5829078195707,54.32761993112791,-0.01131,1.9815575,0.0386125,347.21857142857147
2025-02-09 22:18:00+00:00,0.0,53.48579249802483,992.8775805132228,399.4627038832283,53.88915595675208,-0.011295,1.981575,0.038615,347.32380952380953
2025-02-09 22:19:00+00:00,0.0,54.835216557714,988.2103021914768,399.34249994688594,53.45069198237625,-0.0112975,1.9816125,0.038615,347.42904761904765
2025-02-09 22:20:00+00:00,0.0,56.18464061740317,983.543023869731,399.2222960105435,53.01222800800041,-0.0113075,1.98163,0.038615,347.5342857142857
2025-02-09 22:21:00+00:00,0.0,54.4107104571276,982.99069311644,396.1096867021375,52.96685125099535,-0.01125,1.981675,0.0386175,347.63952380952384
2025-02-09 22:22:00+00:00,0.0,52.63678029685203,982.4383623631488,392.99707739373144,52.921474493990274,-0.01128,1.98173,0.0386175,347.7447619047619
2025-02-09 22:23:00+00:00,0.0,50.86285013657646,981.886031609858,389.88446808532535,52.8760977369852,-0.0111775,1.981765,0.0386175,347.8619047619048
2025-02-09 22:24:00+00:00,0.0,49.08891997630089,981.3337008565668,386.7718587769193,52.830720979980136,-0.0111,1.9817925,0.0386175,347.87380952380954
2025-02-09 22:25:00+00:00,0.0,47.31498981602533,980.781370103276,383.6592494685133,52.78534422297507,-0.011065,1.9818275,0.0386175,347.8857142857143
2025-02-09 22:26:00+00:00,0.0,45.54105965574976,980.2290393499848,380.5466401601072,52.73996746597,-0.01098,1.9818575,0.0386175,347.89761904761906
2025-02-09 22:27:00+00:00,0.0,43.76712949547419,979.676708596694,377.4340308517012,52.69459070896493,-0.010905,1.9818825,0.03862,347.9095238095238
2025-02-09 22:28:00+00:00,0.0,41.99319933519862,979.1243778434028,374.3214215432951,52.64921395195986,-0.010805,1.98192,0.03862,347.9214285714286
2025-02-09 22:29:00+00:00,0.0,40.21926917492305,978.5720470901118,371.2088122348891,52.60383719495479,-0.0107425,1.9819475,0.03862,347.93333333333334
2025-02-09 22:30:00+00:00,0.0,38.44533901464748,978.0197163368208,368.09620292648304,52.55846043794972,-0.010605,1.9819925,0.03862,347.9452380952381
2025-02-09 22:31:00+00:00,0.0,37.79863188890242,974.4961010891416,365.7843493067312,53.148913932887766,-0.01054,1.9820275,0.03862,347.95714285714286
2025-02-09 22:32:00+00:00,0.0,37.15192476315736,970.972485841462,363.4724956869793,53.73936742782581,-0.010485,1.982055,0.0386225,347.9690476190476
2025-02-09 22:33:00+00:00,0.0,36.5052176374123,967.4488705937828,361.1606420672274,54.32982092276385,-0.010455,1.9820875,0.0386225,347.98095238095243
2025-02-09 22:34:00+00:00,0.0,35.85851051166724,963.9252553461034,358.84878844747556,54.9202744177019,-0.0104125,1.98212,0.038625,347.9928571428572
2025-02-09 22:35:00+00:00,0.0,35.21180338592218,960.401640098424,356.5369348277237,55.51072791263994,-0.01041,1.9821625,0.038625,348.00476190476195
2025-02-09 22:36:00+00:00,0.0,34.56509626017712,956.8780248507449,354.2250812079718,56.10118140757799,-0.010365,1.9821925,0.038625,348.0166666666667
2025-02-09 22:37:00+00:00,0.0,33.91838913443206,953.3544096030654,351.9132275882199,56.69163490251603,-0.0103675,1.9822125,0.0386275,348.02857142857147
2025-02-09 22:38:00+00:00,0.0,33.271682008687,949.830794355386,349.60137396846807,57.282088397454075,-0.0103225,1.982245,0.0386275,348.0404761904762
2025-02-09 22:39:00+00:00,0.0,32.62497488294194,946.3071791077068,347.2895203487162,57.87254189239212,-0.0102475,1.98227,0.0386275,348.052380952381
2025-02-09 22:40:00+00:00,0.0,31.978267757196885,942.7835638600274,344.9776667289643,58.46299538733017,-0.01023,1.98227,0.0386275,348.06428571428575
2025-02-09 22:41:00+00:00,0.0,31.69457824030554,938.0328504244584,343.8800056744129,58.2125711373978,-0.0101825,1.98229,0.03863,348.0761904761905
2025-02-09 22:42:00+00:00,0.0,31.410888723414196,933.2821369888896,342.78234461986153,57.96214688746544,-0.0101575,1.982305,0.03863,348.08809523809526
2025-02-09 22:43:00+00:00,0.0,31.127199206522853,928.5314235533208,341.68468356531014,57.71172263753308,-0.0101075,1.982325,0.03863,348.3266666666667
2025-02-09 22:44:00+00:00,0.0,30.843509689631507,923.780710117752,340.58702251075874,57.46129838760071,-0.01006,1.9823325,0.03863,348.55333333333334
2025-02-09 22:45:00+00:00,0.0,30.55982017274016,919.029996682183,339.4893614562074,57.21087413766835,-0.0100275,1.98236,0.03863,348.78000000000003
2025-02-09 22:46:00+00:00,0.0,30.276130655848817,914.279283246614,338.391700401656,56.96044988773598,-0.0099775,1.98235,0.03863,349.00666666666666
2025-02-09 22:47:00+00:00,0.0,29.99244113895747,909.5285698110451,337.2940393471046,56.71002563780362,-0.0099225,1.982365,0.0386325,349.23333333333335
2025-02-09 22:48:00+00:00,0.0,29.708751622066128,904.7778563754764,336.1963782925532,56.45960138787126,-0.0098675,1.982365,0.0386325,349.46000000000004
2025-02-09 22:49:00+00:00,0.0,29.42506210517478,900.0271429399075,335.0987172380018,56.209177137938894,-0.009795,1.982385,0.0386325,349.68666666666667
2025-02-09 22:50:00+00:00,0.0,29.14137258828344,895.2764295043387,334.00105618345043,55.95875288800653,-0.0097225,1.9824075,0.0386325,349.91333333333336
2025-02-09 22:51:00+00:00,0.0,29.69642102287805,898.6360792952697,335.7717773758562,56.36246995076157,-0.009675,1.98243,0.0386325,350.14000000000004
2025-02-09 22:52:00+00:00,0.0,30.25146945747266,901.9957290862008,337.5424985682619,56.766187013516614,-0.0096375,1.982475,0.038635,350.3666666666667
2025-02-09 22:53:00+00:00,0.0,30.80651789206727,905.355378877132,339.3132197606677,57.16990407627165,-0.0096025,1.9824825,0.038635,350.59333333333336
2025-02-09 22:54:00+00:00,0.0,31.36156632666188,908.7150286680628,341.08394095307347,57.57362113902669,-0.0094975,1.98249,0.0386375,350.82
2025-02-09 22:55:00+00:00,0.0,31.91661476125649,912.074678458994,342.8546621454792,57.977338201781734,-0.00946,1.982495,0.038635,351.0466666666667
2025-02-09 22:56:00+00:00,0.0,32.4716631958511,915.434328249925,344.62538333788495,58.381055264536776,-0.0094175,1.9825075,0.0386375,351.27333333333337
2025-02-09 22:57:00+00:00,0.0,33.02671163044571,918.793978040856,346.3961045302907,58.78477232729182,-0.0093625,1.9824975,0.0386375,351.5
2025-02-09 22:58:00+00:00,0.0,33.58176006504032,922.1536278317872,348.1668257226965,59.188489390046854,-0.009335,1.9824975,0.03864,351.7266666666667
2025-02-09 22:59:00+00:00,0.0,34.13680849963493,925.5132776227182,349.93754691510225,59.592206452801896,-0.0092525,1.98253,0.03864,351.9533333333334
2025-02-09 23:00:00+00:00,0.0,34.69185693422954,928.8729274136492,351.708268107508,59.99592351555694,-0.009175,1.982535,0.03864,352.18
2025-02-09 23:01:00+00:00,0.0,34.18012345125501,927.40477832332,350.36383820110757,68.90936872635798,-0.0091075,1.9825525,0.03864,352.4066666666667
2025-02-09 23:02:00+00:00,0.0,33.66838996828047,925.9366292329906,349.01940829470715,77.82281393715903,-0.009055,1.982565,0.0386425,352.6333333333333
2025-02-09 23:03:00+00:00,0.0,33.156656485305945,924.4684801426614,347.6749783883067,86.73625914796008,-0.009,1.98261,0.0386425,352.93809523809523
2025-02-09 23:04:00+00:00,0.0,32.64492300233141,923.000331052332,346.3305484819063,95.64970435876111,-0.0089825,1.982615,0.0386425,353.0161904761905
2025-02-09 23:05:00+00:00,0.0,32.133189519356876,921.5321819620028,344.98611857550594,104.56314956956216,-0.0089325,1.982625,0.0386425,353.0942857142857
2025-02-09 23:06:00+00:00,0.0,31.62145603638234,920.0640328716736,343.6416886691055,113.47659478036324,-0.0089475,1.98266,0.038645,353.172380952381
2025-02-09 23:07:00+00:00,0.0,31.10972255340781,918.5958837813442,342.2972587627051,122.39003999116429,-0.008975,1.982655,0.038645,353.2504761904762
2025-02-09 23:08:00+00:00,0.0,30.597989070433275,917.127734691015,340.9528288563047,131.30348520196532,-0.008915,1.982685,0.038645,353.3285714285714
2025-02-09 23:09:00+00:00,0.0,30.086255587458744,915.6595856006855,339.60839894990426,140.21693041276637,-0.008905,1.9826775,0.0386475,353.4066666666667
2025-02-09 23:10:00+00:00,0.0,29.57452210448421,914.1914365103564,338.26396904350383,149.1303756235674,-0.0088675,1.9827075,0.0386475,353.4847619047619
2025-02-09 23:11:00+00:00,0.0,29.590846165805793,916.4909896243272,339.8931682007641,188.0458219956953,-0.0088925,1.9827375,0.0386475,353.5628571428571
2025-02-09 23:12:00+00:00,0.0,29.60717022712738,918.790542738298,341.52236735802427,226.96126836782315,-0.0088725,1.98279,0.03865,353.6409523809524
